parcode,trial,rt,choice,item_left,item_right
222,115,1834,1,2.38,3.379
222,117,2378,1,1.491,5.451
222,119,1847,1,1.824,3.807
222,121,2831,-1,4.42,2.375
222,123,1590,-1,5.995,1.989
222,125,1614,-1,5.46,2.508
222,127,1319,-1,9.9,0
222,129,1549,1,3.193,4.16
222,131,3189,-1,3.588,1.558
222,133,3271,-1,5.671,1.76
222,135,2557,-1,3.591,2.553
222,137,2761,-1,5.61,4.554
222,139,1619,-1,5.025,2.079
222,141,2889,-1,4.662,2.688
222,143,4046,-1,5.084,2.1
222,145,1860,1,1.794,4.74
222,147,5343,-1,1.728,2.759
222,149,3901,1,5.103,5.11
222,151,4863,1,1.596,2.673
222,153,2376,-1,5.353,4.36
222,155,2747,1,3.24,3.3
222,157,2087,1,1.44,5.46
222,159,3691,1,2.457,3.399
222,161,1798,-1,4.272,1.288
222,163,1560,-1,4.35,1.309
222,165,1792,-1,5.1,1.144
222,167,1855,1,2.436,5.451
222,169,1412,-1,5.39,1.36
223,1,4213,-1,3.886,1.848
223,3,1955,1,4.422,5.46
223,5,2681,-1,5.822,1.848
223,7,2220,-1,4.563,2.542
223,9,1634,1,2.242,5.175
223,11,2083,-1,5.551,1.515
223,13,2701,-1,2.623,2.613
223,15,1466,-1,5.332,1.386
223,17,2519,1,2.124,5.194
223,19,2113,-1,2.94,1.952
223,21,2107,-1,5.022,2.976
223,23,4145,1,3.267,3.213
223,25,1869,-1,5.81,1.836
223,27,1172,1,1.666,5.76
223,29,1643,-1,5.325,1.335
223,31,2562,1,1.26,5.313
223,33,1996,1,3.689,5.698
223,35,3581,-1,3.552,2.596
223,37,4644,1,1.98,1.976
223,39,4097,1,2.496,2.507
223,41,1501,1,2.407,4.422
223,43,3261,-1,4.725,1.824
223,45,1718,1,2.04,4.98
223,47,2736,-1,5.865,4.879
223,49,2235,-1,5.525,2.576
223,51,1410,-1,9.9,0
223,53,2855,-1,3.337,2.373
223,55,1388,-1,4.59,2.574
223,57,1186,-1,9.9,0
223,59,3261,-1,5.002,5.989
223,61,2156,1,2.05,4.096
223,63,2976,1,5.432,5.39
223,65,2487,1,1.19,5.232
223,67,1475,-1,4.77,1.776
223,69,2060,1,1.47,2.46
223,71,2659,-1,3.84,1.819
223,73,1425,1,1.863,4.898
223,75,3552,-1,2.275,1.32
223,77,3038,1,3.8,4.84
223,79,1845,-1,4.8,1.848
223,81,3285,1,1.768,3.724
223,83,2152,1,1.02,5.025
223,85,1310,1,0,9.9
223,87,1460,-1,5.025,2.079
223,89,2384,-1,5.18,1.188
223,91,4011,1,1.728,2.759
223,93,1955,1,1.955,6.003
223,95,2824,-1,1.11,1.17
223,97,2050,-1,3.534,2.52
223,99,2610,-1,4.42,2.375
223,101,2944,1,2.457,3.399
223,103,1540,-1,5.39,1.36
223,105,2216,1,2.436,5.451
223,107,1534,1,2.744,5.795
223,109,1654,-1,5.251,3.24
223,111,3670,-1,2.075,1.116
223,113,3054,-1,3.591,2.553
223,115,1978,-1,4.617,1.577
223,117,1458,-1,3.168,1.152
223,119,2334,-1,5.671,1.76
223,121,3489,1,4.536,4.524
223,123,1133,-1,4.35,1.309
223,125,1307,-1,5.084,2.1
223,127,1875,1,2.352,3.28
223,129,2647,-1,5.353,4.36
223,131,1465,-1,3.09,0.999
223,133,1917,-1,5.244,5.217
223,135,3068,-1,5.58,2.574
223,137,1438,1,1.596,2.673
223,139,1418,1,1.136,4.154
223,141,1005,1,0,9.9
223,143,1376,1,1.491,5.451
223,145,1647,-1,5.7,3.663
223,147,5455,-1,4.416,4.332
223,149,3385,1,2.38,3.379
223,151,937,1,0,9.9
223,153,2482,-1,5.814,1.856
223,155,2404,-1,5.7,2.668
223,157,1984,1,1.218,5.226
223,159,1579,1,2.61,5.544
223,161,1674,1,2.088,4.14
223,163,1166,-1,5.1,1.144
223,165,1259,-1,5.04,4.074
223,167,1617,1,1.2,5.184
223,169,1954,1,2.76,4.814
224,1,1456,-1,5.81,1.836
224,3,1527,-1,1.98,1.976
224,5,1304,-1,5.822,1.848
224,7,1278,1,1.116,2.079
224,9,954,-1,2.016,2.088
224,11,3542,-1,9.9,0
224,13,1775,-1,9.9,0
224,15,1268,1,1.808,5.814
224,17,1363,-1,4.896,3.885
224,19,1708,-1,5.525,2.576
224,21,2857,-1,4.59,2.574
224,23,1222,-1,5.22,2.24
224,25,957,1,2.997,4.964
224,27,3048,-1,2.89,1.972
224,29,8502,-1,5.432,5.39
224,31,7907,-1,2.496,2.507
224,33,2960,1,2.242,5.175
224,35,1030,1,2.275,1.32
224,37,2526,-1,5.325,1.335
224,39,1457,-1,4.234,1.218
224,41,1733,1,3.9,5.846
224,43,1659,-1,5.865,4.879
224,45,6434,-1,4.332,5.39
224,47,1616,1,2.1,5.135
224,49,3943,1,1.768,3.724
224,51,2315,1,0,9.9
224,53,1653,-1,5.022,2.976
224,55,2194,1,1.47,2.46
224,57,1348,-1,5.518,1.515
224,59,1742,-1,5.332,1.386
224,61,2660,-1,4.002,2.028
224,63,1714,-1,4.225,1.265
224,65,1600,-1,4.422,5.46
224,67,2474,-1,4.473,5.52
224,69,2759,1,3.552,4.543
224,71,1829,1,2.407,4.422
224,73,1243,1,1.863,4.898
224,75,2804,-1,9.9,0
224,77,1824,1,2.04,4.98
224,79,1993,-1,2.623,2.613
224,81,1719,-1,3.267,3.213
224,83,2092,-1,3.337,2.373
224,85,1615,-1,4.8,3.772
224,87,1129,1,2.808,5.785
224,89,1328,1,1.2,5.184
224,91,1281,1,3.528,5.55
224,93,1442,-1,4.416,4.332
224,95,1120,1,1.491,5.451
224,97,920,-1,5.278,4.223
224,99,3318,-1,5.353,4.36
224,101,837,-1,5.39,1.36
224,103,723,-1,3.534,2.52
224,105,802,1,1.8,5.822
224,107,8186,1,4.36,4.3
224,109,891,1,1.218,5.226
224,111,991,-1,5.865,1.856
224,113,2378,-1,2.38,3.379
224,115,1318,1,2.457,3.399
224,117,658,1,1.44,5.46
224,119,1082,1,3.24,3.3
224,121,1182,1,2.444,4.453
224,123,865,1,2.61,5.544
224,125,2030,1,0,9.9
224,127,1254,1,1.596,2.673
224,129,1188,-1,5.995,1.989
224,131,954,-1,5.244,5.217
224,133,1739,-1,4.24,2.247
224,135,1403,-1,4.864,5.83
224,137,817,1,1.794,4.74
224,139,1104,-1,5.671,1.76
224,141,834,-1,3.588,1.558
224,143,825,1,2.352,3.28
224,145,980,1,1.136,4.154
224,147,1960,-1,5.46,2.508
224,149,3000,1,1.767,1.794
224,151,932,-1,5.28,1.312
224,153,823,1,1.116,5.124
224,155,1928,-1,3,2.071
224,157,1936,1,1.11,1.17
224,159,979,-1,5.084,2.1
224,161,1897,-1,3.09,0.999
224,163,1878,1,3.248,3.276
224,165,1312,1,1.824,3.807
224,167,935,-1,5.025,2.079
224,169,1682,1,1.728,2.759
225,1,1858,-1,2.496,2.507
225,3,1147,-1,9.9,0
225,5,1054,-1,5.25,1.2
225,7,875,1,1.548,4.575
225,9,868,-1,5.9,3.842
225,11,934,-1,4.473,5.52
225,13,1068,-1,5.865,4.879
225,15,860,1,1.19,5.232
225,17,835,1,1.47,2.46
225,19,780,-1,5.022,2.976
225,21,934,-1,5.22,2.24
225,23,785,-1,5.22,1.243
225,25,914,1,2.89,5.92
225,27,801,-1,4.8,3.772
225,29,1022,-1,5.432,5.39
225,31,808,1,2.1,5.135
225,33,762,1,2.05,4.096
225,35,912,-1,9.9,0
225,37,1725,1,3.8,4.84
225,39,826,-1,4.225,1.265
225,41,912,-1,5.81,1.836
225,43,686,-1,4.896,3.885
225,45,1079,1,3.074,3.05
225,47,868,-1,4.59,2.574
225,49,1139,-1,1.98,1.976
225,51,939,-1,4.002,2.028
225,53,787,1,1.26,5.313
225,55,791,-1,4.234,1.218
225,57,1196,1,1.666,5.76
225,59,1032,-1,3.552,2.596
225,61,1330,-1,2.016,2.088
225,63,1012,1,1.06,5.046
225,65,1573,1,4.332,5.39
225,67,1525,1,2.088,3.116
225,69,935,1,1.215,5.183
225,71,763,1,1.02,5.025
225,73,1744,1,4.422,5.46
225,75,1791,-1,4.77,1.776
225,77,1104,1,2.407,4.422
225,79,992,1,1.164,4.176
225,81,1520,1,1.853,1.84
225,83,1005,1,2.968,4.928
225,85,769,-1,3.84,1.819
225,87,1093,-1,5.995,1.989
225,89,1013,1,1.136,4.154
225,91,1157,1,2.744,5.795
225,93,1433,1,3.528,5.55
225,95,1155,-1,5.353,4.36
225,97,811,1,1.491,5.451
225,99,789,1,1.84,5.916
225,101,753,-1,5.328,1.335
225,103,932,-1,4.662,2.688
225,105,873,1,2.94,4.941
225,107,767,-1,5.671,1.76
225,109,970,-1,5.244,5.217
225,111,925,1,2.87,4.864
225,113,970,1,3.24,3.3
225,115,745,1,1.728,2.759
225,117,1111,1,2.38,4.422
225,119,932,1,1.794,4.74
225,121,857,1,2.088,4.14
225,123,838,1,1.596,2.673
225,125,835,-1,3.09,0.999
225,127,1033,-1,5.61,4.554
225,129,776,-1,4.42,2.375
225,131,810,-1,5.084,2.1
225,133,850,-1,3.168,1.152
225,135,879,1,1.2,5.184
225,137,894,1,1.116,5.124
225,139,909,1,2.625,5.6
225,141,969,-1,5.58,2.574
225,143,1072,-1,5.865,1.856
225,145,921,-1,3.534,2.52
225,147,848,1,2.808,5.785
225,149,978,1,1.498,4.437
225,151,858,1,2.444,4.453
225,153,649,-1,4.272,1.288
225,155,973,1,4.485,5.472
225,157,798,-1,2.38,3.379
225,159,732,1,0,9.9
225,161,933,-1,4.35,1.309
225,163,738,1,2.352,3.28
225,165,928,-1,5.452,2.442
225,167,825,-1,4.148,2.133
225,169,1623,1,5.238,4.209
227,1,2581,1,1.02,5.025
227,3,1972,-1,9.9,0
227,5,2678,-1,4.563,2.542
227,7,1492,1,1.768,3.724
227,9,1826,1,3.8,4.84
227,11,1741,-1,5.52,1.456
227,13,1828,-1,4.136,2.109
227,15,2238,1,3.9,5.846
227,17,2072,-1,3.886,1.848
227,19,1395,-1,5.9,3.842
227,21,1308,-1,3.84,1.819
227,23,2037,-1,5.325,1.335
227,25,1961,1,1.215,5.183
227,27,1787,-1,5.25,1.2
227,29,2262,1,2.997,4.964
227,31,1710,-1,4.896,3.885
227,33,1408,-1,5.81,1.836
227,35,1923,-1,5.22,2.128
227,37,2171,-1,4.588,2.56
227,39,1511,1,3.24,5.22
227,41,1343,-1,4.59,2.574
227,43,1948,-1,4.544,3.535
227,45,1543,1,3.276,5.251
227,47,1519,-1,5.022,2.976
227,49,1328,-1,3.337,2.373
227,51,1052,-1,5.332,1.386
227,53,1415,1,1.808,5.814
227,55,1247,1,2.407,4.422
227,57,1248,-1,9.9,0
227,59,2756,-1,2.623,2.613
227,61,1185,-1,4.002,2.028
227,63,2158,1,1.853,1.84
227,65,1666,-1,1.98,1.976
227,67,1001,1,2.242,5.175
227,69,1369,1,2.088,3.116
227,71,1491,1,1.116,2.079
227,73,1377,-1,5.002,5.989
227,75,1098,1,1.863,4.898
227,77,1068,1,1.26,5.313
227,79,1437,-1,3.267,3.213
227,81,2423,-1,2.89,1.972
227,83,1027,-1,5.451,2.449
227,85,1694,-1,1.554,1.548
227,87,1109,-1,5.244,5.217
227,89,727,-1,5.328,1.335
227,91,2032,1,3.528,5.55
227,93,1086,1,1.955,6.003
227,95,1448,-1,3,2.071
227,97,1523,-1,5.278,4.223
227,99,2199,1,1.11,1.17
227,101,1726,-1,5.46,2.508
227,103,2001,-1,3.09,0.999
227,105,1221,-1,5.58,2.574
227,107,1602,1,2.943,4.949
227,109,1060,-1,5.1,1.144
227,111,1212,1,1.218,5.226
227,113,1122,-1,4.416,4.332
227,115,1785,-1,3.591,2.553
227,117,1458,1,2.38,4.422
227,119,1528,-1,4.272,1.288
227,121,1602,1,4.485,5.472
227,123,2747,-1,5.103,5.11
227,125,1118,1,3.193,4.16
227,127,2246,-1,4.148,2.133
227,129,2395,-1,1.767,1.794
227,131,1124,-1,9.9,0
227,133,1168,-1,4.42,2.375
227,135,1663,-1,4.617,1.577
227,137,1250,1,2.006,5.025
227,139,1451,1,1.2,5.184
227,141,1357,1,1.199,5.27
227,143,2797,1,2.352,3.28
227,145,2159,-1,1.728,2.759
227,147,1569,-1,5.7,3.663
227,149,1406,1,1.491,5.451
227,151,1072,-1,5.251,3.24
227,153,1509,1,2.444,4.453
227,155,1776,1,1.498,4.437
227,157,1227,-1,9.9,0
227,159,1090,-1,3.588,1.558
227,161,1190,1,2.87,4.864
227,163,1388,-1,5.025,2.079
227,165,1272,1,0,9.9
227,167,1684,1,4.536,4.524
227,169,892,1,2.625,5.6
229,1,7518,-1,2.623,2.613
229,3,1531,-1,5.518,1.515
229,5,1661,-1,5.22,2.128
229,7,5265,1,3.074,3.05
229,9,1806,1,1.808,5.814
229,11,2969,1,1.116,2.079
229,13,1485,1,1.768,3.724
229,15,1505,-1,5.52,1.456
229,17,1114,-1,5.551,1.515
229,19,1149,1,2.407,4.422
229,21,1647,1,1.548,4.575
229,23,3236,-1,4.563,2.542
229,25,1580,1,2.89,5.92
229,27,2110,-1,2.016,2.088
229,29,4075,1,4.332,5.39
229,31,1715,1,3.24,5.22
229,33,927,-1,5.451,2.449
229,35,2484,1,3.267,3.213
229,37,2309,1,1.215,5.183
229,39,1537,-1,9.9,0
229,41,1981,1,3.552,4.543
229,43,1344,1,1.19,5.232
229,45,1445,-1,4.588,2.56
229,47,1660,1,1.06,5.046
229,49,5360,-1,4.422,5.46
229,51,1110,-1,5.25,1.2
229,53,1272,1,3.9,5.846
229,55,1105,1,1.164,4.176
229,57,1135,1,3.689,5.698
229,59,6057,-1,1.554,1.548
229,61,2323,1,1.47,2.46
229,63,3575,-1,2.94,1.952
229,65,1278,1,2.04,4.98
229,67,910,-1,4.59,2.574
229,69,1788,1,2.968,4.928
229,71,2423,-1,2.496,2.507
229,73,2730,-1,2.275,1.32
229,75,2165,-1,5.525,2.576
229,77,1762,-1,5.022,2.976
229,79,948,-1,9.9,0
229,81,3558,-1,1.853,1.84
229,83,887,-1,9.9,0
229,85,1065,-1,5.22,1.243
229,87,1238,-1,5.084,2.1
229,89,992,-1,4.864,5.83
229,91,1700,1,2.94,4.941
229,93,2259,1,1.596,2.673
229,95,1533,1,2.87,4.864
229,97,1082,1,0,9.9
229,99,1154,-1,3.588,1.558
229,101,1992,1,4.536,4.524
229,103,2059,1,5.238,4.209
229,105,811,-1,5.46,2.508
229,107,1089,-1,4.617,1.577
229,109,1590,1,2.352,3.28
229,111,914,1,3.193,4.16
229,113,874,-1,5.28,1.312
229,115,954,-1,5.18,1.188
229,117,1002,-1,5.04,4.074
229,119,3180,1,2.808,5.785
229,121,892,-1,5.278,4.223
229,123,901,1,1.136,4.154
229,125,952,1,1.491,5.451
229,127,3229,-1,4.24,2.247
229,129,991,-1,4.42,2.375
229,131,1490,1,1.794,4.74
229,133,1760,1,1.776,2.828
229,135,1169,1,1.218,5.226
229,137,3621,-1,3.24,3.3
229,139,2052,-1,5.865,1.856
229,141,1184,1,2.625,5.6
229,143,1543,1,2.38,4.422
229,145,1147,-1,3.591,2.553
229,147,1039,-1,5.58,2.574
229,149,5556,1,1.11,1.17
229,151,1213,1,1.728,2.759
229,153,1021,1,2.088,4.14
229,155,1346,-1,5.452,2.442
229,157,1201,-1,3.09,0.999
229,159,1307,1,2.943,4.949
229,161,871,1,2.436,5.451
229,163,4172,1,4.485,5.472
229,165,975,1,2.006,5.025
229,167,1857,-1,3.168,1.152
229,169,1156,-1,4.272,1.288
230,1,3736,-1,5.22,2.24
230,3,3729,-1,5.9,3.842
230,5,3991,1,1.116,2.079
230,7,2696,1,4.422,5.46
230,9,2007,1,1.26,5.313
230,11,2844,1,3.337,2.373
230,13,2863,1,1.02,5.025
230,15,2932,-1,3.886,1.848
230,17,3655,1,3.552,2.596
230,19,3490,-1,4.136,2.109
230,21,4161,-1,2.997,4.964
230,23,3953,1,1.548,4.575
230,25,2315,1,2.496,2.507
230,27,2354,-1,4.8,1.848
230,29,3388,-1,5.22,2.128
230,31,2446,1,1.666,5.76
230,33,3171,-1,3.267,3.213
230,35,2329,1,2.1,5.135
230,37,3819,-1,5.81,1.836
230,39,2782,-1,9.9,0
230,41,3924,1,4.473,5.52
230,43,2329,-1,5.332,1.386
230,45,2219,-1,2.89,1.972
230,47,3211,-1,4.77,1.776
230,49,2232,-1,4.563,2.542
230,51,2892,-1,2.623,2.613
230,53,2897,-1,5.865,4.879
230,55,2026,-1,5.822,1.848
230,57,1869,1,4.332,5.39
230,59,4055,1,4.896,3.885
230,61,2655,1,3.276,5.251
230,63,2354,1,1.863,4.898
230,65,3662,-1,1.98,1.976
230,67,2041,1,3.8,4.84
230,69,2012,1,2.124,5.194
230,71,1648,-1,4.59,2.574
230,73,2192,-1,5.022,2.976
230,75,1574,1,3.9,5.846
230,77,1856,1,1.47,2.46
230,79,1589,-1,5.52,1.456
230,81,2384,-1,2.275,1.32
230,83,1567,-1,5.518,1.515
230,85,2852,1,5.432,5.39
230,87,1362,-1,9.9,0
230,89,1847,-1,3.534,2.52
230,91,2206,-1,3.591,2.553
230,93,1949,1,4.864,5.83
230,95,1761,1,1.824,3.807
230,97,3289,1,4.36,4.3
230,99,2186,1,2.625,5.6
230,101,3094,-1,5.251,3.24
230,103,1456,1,2.088,4.14
230,105,1686,-1,5.353,4.36
230,107,1179,1,1.116,5.124
230,109,2502,1,1.767,1.794
230,111,1848,-1,4.617,1.577
230,113,1849,1,2.61,5.544
230,115,2164,-1,2.808,5.785
230,117,1478,1,2.943,4.949
230,119,1610,-1,5.28,1.312
230,121,1540,-1,3.09,0.999
230,123,1537,-1,5.814,1.856
230,125,2603,-1,2.075,1.116
230,127,2444,-1,5.238,4.209
230,129,1921,1,2.38,3.379
230,131,3179,1,3.528,5.55
230,133,2682,1,1.955,6.003
230,135,1927,1,2.006,5.025
230,137,2743,1,4.485,5.472
230,139,1375,-1,5.7,2.668
230,141,1608,-1,4.416,4.332
230,143,2085,-1,4.662,2.688
230,145,1486,1,1.136,4.154
230,147,3105,1,2.457,3.399
230,149,1990,-1,4.35,1.309
230,151,2094,-1,3.168,1.152
230,153,2412,-1,5.084,2.1
230,155,2307,1,1.44,5.46
230,157,1621,1,1.491,5.451
230,159,1275,1,0,9.9
230,161,3796,1,5.278,4.223
230,163,1083,1,0,9.9
230,165,1984,1,1.8,5.822
230,167,2723,1,5.103,5.11
230,169,2721,-1,5.46,2.508
231,1,3504,1,4.002,2.028
231,3,3006,1,4.332,5.39
231,5,5109,1,1.116,2.079
231,7,4537,-1,5.22,1.243
231,9,3915,1,3.689,5.698
231,11,3260,-1,9.9,0
231,13,3273,-1,3.337,2.373
231,15,2487,1,5.022,2.976
231,17,4279,-1,5.518,1.515
231,19,3169,1,2.997,4.964
231,21,2593,-1,4.473,5.52
231,23,6411,-1,3.8,4.84
231,25,4084,-1,5.9,3.842
231,27,3278,-1,4.59,2.574
231,29,3368,-1,4.225,1.265
231,31,2264,1,1.26,5.313
231,33,2085,1,3.074,3.05
231,35,6354,1,3.267,3.213
231,37,1943,-1,4.234,1.218
231,39,3727,-1,5.81,1.836
231,41,3652,1,1.554,1.548
231,43,1249,1,2.124,5.194
231,45,1024,-1,3.84,1.819
231,47,2265,-1,9.9,0
231,49,1819,-1,4.588,2.56
231,51,2180,-1,5.22,2.128
231,53,5591,-1,2.275,1.32
231,55,1466,1,1.47,5.46
231,57,1894,1,3.24,5.22
231,59,1326,1,2.242,5.175
231,61,1394,-1,4.544,3.535
231,63,3605,1,5.432,5.39
231,65,5332,1,2.496,2.507
231,67,7110,1,2.623,2.613
231,69,2744,-1,4.77,1.776
231,71,2538,-1,2.94,1.952
231,73,1330,-1,5.332,1.386
231,75,1219,1,1.824,5.874
231,77,1318,-1,3.886,1.848
231,79,2999,-1,4.563,2.542
231,81,2396,-1,9.9,0
231,83,1191,1,2.89,5.92
231,85,5061,1,3.276,5.251
231,87,2652,-1,4.42,2.375
231,89,1239,-1,4.35,1.309
231,91,1856,1,3.193,4.16
231,93,1957,1,2.38,4.422
231,95,3277,-1,4.272,1.288
231,97,3182,-1,4.662,2.688
231,99,1864,-1,5.7,2.668
231,101,4442,-1,1.596,2.673
231,103,2563,-1,3.09,0.999
231,105,2396,-1,5.084,2.1
231,107,2192,-1,3.168,1.152
231,109,1292,-1,5.328,1.335
231,111,2113,-1,5.7,3.663
231,113,1444,1,1.491,5.451
231,115,3937,1,2.088,4.14
231,117,3045,1,2.94,4.941
231,119,1632,-1,5.28,1.312
231,121,1687,1,2.808,5.785
231,123,4050,-1,1.776,2.828
231,125,1166,1,1.44,5.46
231,127,2501,1,2.444,4.453
231,129,2940,1,1.2,5.184
231,131,2050,1,1.824,3.807
231,133,907,1,1.218,5.226
231,135,1878,-1,9.9,0
231,137,1553,-1,5.995,1.989
231,139,4828,-1,4.416,4.332
231,141,2652,-1,5.025,2.079
231,143,2419,-1,5.04,4.074
231,145,1579,1,1.8,5.822
231,147,1001,-1,5.18,1.188
231,149,4243,-1,4.148,2.133
231,151,4931,-1,3.248,3.276
231,153,1552,-1,5.1,1.144
231,155,2616,-1,5.865,1.856
231,157,2361,1,1.84,5.916
231,159,3575,1,2.625,5.6
231,161,2160,-1,5.61,4.554
231,163,2344,1,1.955,6.003
231,165,3484,1,3.528,5.55
231,167,5385,-1,5.244,5.217
231,169,2054,1,4.864,5.83
232,1,2772,1,1.19,5.232
232,3,1864,-1,5.551,1.515
232,5,1736,-1,1.554,1.548
232,7,1355,1,2.242,5.175
232,9,6486,-1,2.275,1.32
232,11,3253,1,5.9,3.842
232,13,3794,1,1.47,2.46
232,15,2081,-1,4.234,1.218
232,17,1878,1,2.124,5.194
232,19,3249,-1,5.81,1.836
232,21,1810,1,3.276,5.251
232,23,4628,-1,4.225,1.265
232,25,2812,1,2.088,3.116
232,27,5564,1,1.47,5.46
232,29,1655,-1,5.022,2.976
232,31,3258,-1,4.563,2.542
232,33,1665,1,2.04,4.98
232,35,2713,1,1.26,5.313
232,37,2330,-1,4.473,5.52
232,39,1696,1,1.116,2.079
232,41,2564,1,1.768,3.724
232,43,1427,-1,4.588,2.56
232,45,4564,1,2.016,2.088
232,47,2110,-1,4.002,2.028
232,49,2084,-1,2.496,2.507
232,51,1281,-1,5.332,1.386
232,53,1935,1,1.368,4.418
232,55,2124,1,2.1,5.135
232,57,2490,-1,5.432,5.39
232,59,1674,-1,5.865,4.879
232,61,1307,1,1.824,5.874
232,63,3806,-1,2.94,1.952
232,65,1436,-1,3.84,1.819
232,67,847,-1,5.525,2.576
232,69,1177,-1,4.77,1.776
232,71,1893,1,1.548,4.575
232,73,1039,-1,5.25,1.2
232,75,790,1,2.05,4.096
232,77,824,1,2.407,4.422
232,79,770,-1,1.98,1.976
232,81,1944,-1,3.337,2.373
232,83,1717,1,1.808,5.814
232,85,763,1,2.623,2.613
232,87,906,-1,4.35,1.309
232,89,687,1,3.193,4.16
232,91,591,-1,5.278,4.223
232,93,628,-1,9.9,0
232,95,653,1,3.528,5.55
232,97,882,-1,5.7,3.663
232,99,1131,-1,5.865,1.856
232,101,1879,-1,4.24,2.247
232,103,1961,-1,3,2.071
232,105,619,1,2.444,4.453
232,107,1110,1,1.728,2.759
232,109,591,1,1.955,6.003
232,111,788,-1,4.617,1.577
232,113,611,1,4.536,4.524
232,115,906,-1,5.244,5.217
232,117,878,1,2.006,5.025
232,119,590,1,2.436,5.451
232,121,684,-1,5.671,1.76
232,123,1746,1,1.199,5.27
232,125,1136,-1,5.7,2.668
232,127,1568,1,2.457,3.399
232,129,908,-1,4.148,2.133
232,131,809,1,2.088,4.14
232,133,2262,-1,4.272,1.288
232,135,814,-1,5.04,4.074
232,137,2271,-1,3.534,2.52
232,139,964,1,4.485,5.472
232,141,760,1,1.824,3.807
232,143,2536,-1,4.864,5.83
232,145,1023,-1,2.38,3.379
232,147,717,-1,5.1,1.144
232,149,563,-1,5.995,1.989
232,151,832,-1,5.084,2.1
232,153,715,1,2.744,5.795
232,155,1328,1,2.808,5.785
232,157,715,1,2.76,4.814
232,159,988,1,3.248,3.276
232,161,611,-1,4.662,2.688
232,163,1197,-1,5.61,4.554
232,165,718,1,1.44,5.46
232,167,769,-1,5.353,4.36
232,169,681,-1,5.328,1.335
